PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,
2038,242307134,-0.476209015,0.61337173,-45.457901,-0.095586531,-0.083486706,9.39242363,1.344209433,-1.401085734,0.487285167, 
2039,242315467,-0.47584793,0.614288926,-45.45867538,-0.083753116,-0.060970083,9.39053154,1.344875455,-1.185951829,0.436031103, 
2040,242323800,-0.474920839,0.613344729,-45.4588356,-0.09307646,-0.083261654,9.402873039,1.410114765,-1.409692049,0.469175935, 
2041,242332133,-0.474554926,0.612687588,-45.45843506,-0.094142631,-0.075539142,9.401992798,1.342979908,-1.376905918,0.574962735, 
2042,242340466,-0.474846601,0.613116026,-45.45833206,-0.10009145,-0.069380678,9.410442352,1.264831066,-1.245786786,0.501373112, 
2043,242348799,-0.475023121,0.613499999,-45.45853806,-0.104479693,-0.085065491,9.448025703,1.278841972,-1.249654531,0.504472375, 
2044,242357132,-0.475053489,0.613256395,-45.45779037,-0.095548548,-0.064150557,9.39637661,1.294569135,-1.328366995,0.578446209, 
2045,242365465,-0.475146055,0.613339722,-45.4575119,-0.075839967,-0.049515497,9.415213585,1.287845254,-1.286628485,0.554432869, 
2046,242373798,-0.474561274,0.61317277,-45.45726395,-0.092374489,-0.065092251,9.409108162,1.368939877,-1.318492651,0.519059658, 
2047,242382131,-0.474541903,0.61288023,-45.45828247,-0.113515399,-0.076004907,9.403406143,1.302509308,-1.329903841,0.403116792, 
2048,242390464,-0.473963469,0.612661123,-45.45869827,-0.099751875,-0.077501625,9.416349411,1.370233536,-1.323858976,0.441358864, 
2049,242398797,-0.474023402,0.61176759,-45.45829391,-0.101536818,-0.069404855,9.402672768,1.292353392,-1.40386498,0.55988878, 
2050,242407130,-0.473593116,0.611377537,-45.45874023,-0.097470596,-0.065647513,9.407407761,1.350728273,-1.344209552,0.435685366, 
2051,242415463,-0.473137945,0.611779809,-45.45876694,-0.096528463,-0.066057935,9.406592369,1.353878736,-1.247797489,0.543931067, 
2052,242423796,-0.472842783,0.61194551,-45.45848465,-0.089213215,-0.086468786,9.430069923,1.333963752,-1.277855754,0.52319634, 
2053,242432129,-0.473329604,0.611739933,-45.45921326,-0.07814315,-0.09478087,9.412717819,1.241598845,-1.320862174,0.435775012, 
2054,242440462,-0.472824752,0.611943603,-45.45942307,-0.101916261,-0.076694995,9.409434319,1.360141516,-1.272912145,0.464053094, 
2055,242448795,-0.471796125,0.611895978,-45.46084595,-0.102362506,-0.076159261,9.415291786,1.42526567,-1.301049471,0.372981668, 
2056,242457128,-0.471277088,0.611628413,-45.46061325,-0.101543553,-0.07878527,9.404705048,1.360141635,-1.328904986,0.518022299, 
2057,242465461,-0.47165969,0.61165607,-45.46184921,-0.106896378,-0.069261797,9.407239914,1.25558424,-1.291661859,0.391385525, 
2058,242473794,-0.471822321,0.611540914,-45.46117401,-0.100203156,-0.083268471,9.441270828,1.277971148,-1.312332749,0.570403457, 
2059,242482127,-0.471795171,0.611316979,-45.46163559,-0.090453416,-0.080092251,9.413432121,1.304558635,-1.322808862,0.459621847, 
2060,242490460,-0.471115172,0.611471295,-45.46167374,-0.09947177,-0.071021169,9.428452492,1.379915476,-1.280289054,0.487259507, 
2061,242498793,-0.470535159,0.612172306,-45.46288681,-0.096341982,-0.068836458,9.378353119,1.370207906,-1.211002588,0.429243326, 
2062,242507126,-0.470194966,0.611615479,-45.46317291,-0.100409284,-0.062192582,9.434959412,1.341378927,-1.364444613,0.453820199, 
2063,242515459,-0.469685704,0.611132205,-45.46357727,-0.090215512,-0.091694571,9.428625107,1.360333562,-1.353225589,0.475182444, 
2064,242523792,-0.470211029,0.611078024,-45.46437073,-0.121237949,-0.06971173,9.418814659,1.236834526,-1.303803086,0.394356787, 
2065,242532125,-0.469639808,0.610685527,-45.46481323,-0.104138829,-0.084855586,9.401151657,1.369234443,-1.343991756,0.533006549, 
2066,242540458,-0.469450057,0.610636592,-45.46460342,-0.096825361,-0.074079916,9.431655884,1.32084918,-1.303290606,0.514128864, 
2067,242548791,-0.4690409,0.611245334,-45.46535492,-0.095505677,-0.09271808,9.416503906,1.349076271,-1.223374248,0.429217756, 
2068,242557124,-0.469309121,0.611072958,-45.46572113,-0.088466533,-0.083797976,9.415485382,1.268391252,-1.318223596,0.445687681, 
2069,242565457,-0.469824076,0.61091578,-45.46585083,-0.08645682,-0.088712424,9.409498215,1.23775661,-1.314561009,0.504062533, 
2070,242573790,-0.469748408,0.61120677,-45.46624374,-0.093610451,-0.07282991,9.40370369,1.307888389,-1.262359142,0.441922367, 
2071,242582123,-0.470190078,0.610825181,-45.46695709,-0.103041328,-0.080000848,9.395344734,1.248309731,-1.34209609,0.447711229, 
2072,242590456,-0.469052464,0.610942423,-45.46758652,-0.104332693,-0.071835101,9.404941559,1.435754776,-1.282927513,0.413516223, 
2073,242598789,-0.469524562,0.610288322,-45.46750641,-0.08012569,-0.073351748,9.423857689,1.242520809,-1.375932693,0.549783945, 
2074,242607122,-0.469876528,0.610560477,-45.46759796,-0.094739832,-0.082026869,9.397111893,1.257441163,-1.264728308,0.479946733, 
2075,242615455,-0.469749093,0.609247565,-45.46762848,-0.094749078,-0.085608609,9.417230606,1.314215064,-1.454414487,0.510209858, 
2076,242623788,-0.4690727,0.609773278,-45.46731186,-0.086937353,-0.08138375,9.404975891,1.380491972,-1.235348821,0.527819753, 
2077,242632121,-0.468348533,0.609916985,-45.46737671,-0.110712245,-0.064242817,9.412966728,1.385448337,-1.277484298,0.516613483, 
2078,242640454,-0.468159318,0.609603643,-45.46688461,-0.089571632,-0.078260362,9.421075821,1.322360396,-1.336384416,0.548067808, 
2079,242648787,-0.468364269,0.60889411,-45.46697998,-0.087917872,-0.081422634,9.455539703,1.275140524,-1.381862283,0.508685887, 
2080,242657120,-0.467773348,0.609255016,-45.4669075,-0.094525144,-0.079375237,9.390506744,1.368632555,-1.254072905,0.499900222, 
2081,242665453,-0.467867643,0.609071434,-45.46814346,-0.099584445,-0.083724268,9.402747154,1.290445209,-1.316481948,0.424069256, 
2082,242673786,-0.467735589,0.609278858,-45.46774292,-0.111427687,-0.076073915,9.40032959,1.313600302,-1.272912145,0.538795412, 
2083,242682119,-0.466881692,0.608842969,-45.46782684,-0.105069652,-0.086024016,9.420135498,1.403070927,-1.348704696,0.518944442, 
2084,242690452,-0.466864735,0.608625114,-45.46813965,-0.11562223,-0.085358031,9.387793541,1.3009727,-1.323731065,0.452552319, 
2085,242698785,-0.466713071,0.608512998,-45.46779633,-0.096731268,-0.064684451,9.410868645,1.317160726,-1.311333418,0.586975813, 
2086,242707118,-0.46715486,0.608620107,-45.4672699,-0.094939336,-0.073921822,9.417601585,1.245376825,-1.285757661,0.551871419, 
2087,242715451,-0.467064023,0.609152853,-45.46789551,-0.096333124,-0.064039387,9.430940628,1.31210196,-1.231711745,0.46411711, 
2088,242723784,-0.466930211,0.609752357,-45.46808624,-0.106235065,-0.075065173,9.41360569,1.315431952,-1.224283576,0.468830109, 
2089,242732117,-0.467002928,0.609817266,-45.46794128,-0.092660144,-0.061569899,9.437748909,1.290470719,-1.288741827,0.529804826, 
2090,242740450,-0.467149258,0.60995543,-45.46763992,-0.101951741,-0.070325993,9.425726891,1.281787395,-1.2818259,0.526705503, 
2091,242748783,-0.466905862,0.610994041,-45.46803284,-0.095708288,-0.077372,9.438037872,1.328520656,-1.171928048,0.479485631, 
2092,242757116,-0.465919644,0.611092567,-45.46774292,-0.092321992,-0.077728346,9.433700562,1.416620851,-1.285616875,0.52578342, 
2093,242765449,-0.465895385,0.610777318,-45.46803284,-0.08707425,-0.073435567,9.398758888,1.302535176,-1.334258437,0.529830515, 
2094,242773782,-0.466218799,0.610794663,-45.46848297,-0.084721856,-0.080358721,9.410785675,1.260681272,-1.294171929,0.434468627, 
2095,242782115,-0.466163605,0.610973477,-45.46962357,-0.109254815,-0.076012276,9.435208321,1.307888389,-1.27429533,0.398557484, 
2096,242790448,-0.465903372,0.609955728,-45.46955872,-0.079950236,-0.064020842,9.42220974,1.330582738,-1.420142889,0.497197956, 
2097,242798781,-0.465341598,0.610298038,-45.47025299,-0.08352387,-0.080872677,9.419574738,1.367031574,-1.255545616,0.454524606, 
2098,242807114,-0.465579689,0.610325873,-45.47023773,-0.096721657,-0.068361625,9.405090332,1.270952702,-1.293608546,0.492203176, 
2099,242815447,-0.466258436,0.610562146,-45.46978378,-0.07930202,-0.062899806,9.406961441,1.216932297,-1.268583298,0.561438382, 
2100,242823780,-0.467202246,0.609241247,-45.4703598,-0.092968017,-0.073870629,9.421634674,1.187194228,-1.456130981,0.419305027, 
2101,242832113,-0.467874259,0.609460592,-45.47052002,-0.08330825,-0.073021092,9.416205406,1.219045401,-1.270004869,0.513398886, 
2102,242840446,-0.467462748,0.609500825,-45.4707489,-0.07720048,-0.076918937,9.43152523,1.348999143,-1.292212367,0.462311298, 
2103,242848779,-0.46763435,0.609042227,-45.47110748,-0.097784042,-0.056406584,9.397808075,1.279097915,-1.350702524,0.485159218, 
2104,242857112,-0.467413485,0.608401537,-45.47134399,-0.097166292,-0.078458242,9.425477028,1.326817274,-1.37493372,0.459852368, 
2105,242865445,-0.467409849,0.609035611,-45.47175598,-0.107250631,-0.067650817,9.425441742,1.29985857,-1.218674183,0.477872014, 
2106,242873778,-0.466956466,0.609784424,-45.47110748,-0.09680064,-0.063506365,9.405090332,1.351586461,-1.209389091,0.568098187, 
2107,242882111,-0.466745406,0.6096012,-45.47109604,-0.084202446,-0.062871724,9.413355827,1.324742794,-1.318275213,0.544558644, 
2108,242890444,-0.466687262,0.609310329,-45.47111893,-0.103189014,-0.06189112,9.417222023,1.306966305,-1.332029819,0.487746269, 
2109,242898777,-0.46699214,0.608502388,-45.47109222,-0.114485875,-0.075361386,9.408140182,1.261424065,-1.39504087,0.547683537, 
2110,242907110,-0.467347205,0.608660281,-45.4711647,-0.09855292,-0.055994865,9.418086052,1.256608725,-1.278470397,0.480292499, 
2111,242915443,-0.467593253,0.609251201,-45.47135162,-0.106734641,-0.06585189,9.399484634,1.270107508,-1.225602627,0.509441495, 
2112,242923776,-0.467594981,0.608479738,-45.47161484,-0.100279443,-0.075842239,9.419332504,1.299461484,-1.389815688,0.455011308, 
2113,242932109,-0.467447847,0.60779047,-45.47141266,-0.09818913,-0.079097509,9.412651062,1.317852378,-1.378878236,0.556853414, 
2114,242940442,-0.466554582,0.608050883,-45.47114182,-0.097092882,-0.064429484,9.418607712,1.405068755,-1.267661333,0.522889018, 
2115,242948775,-0.466214746,0.608274817,-45.47167587,-0.091327451,-0.065636121,9.394186974,1.340751648,-1.268839598,0.485056788, 
2116,242957108,-0.466945887,0.608541965,-45.47105789,-0.08867576,-0.081939213,9.407794952,1.21136117,-1.266828775,0.562603891, 
2117,242965441,-0.467184901,0.608727574,-45.47129059,-0.084987156,-0.087706022,9.422952652,1.270427823,-1.273693442,0.502282381, 
2118,242973774,-0.466900796,0.60869211,-45.47162628,-0.105143696,-0.081401899,9.420794487,1.33456552,-1.301356673,0.450234175, 
2119,242982107,-0.467232317,0.608955085,-45.47238159,-0.081863664,-0.055959914,9.409436226,1.260233045,-1.263550162,0.423544168, 
2120,242990440,-0.467620373,0.609027028,-45.47246933,-0.103665456,-0.080428049,9.401252747,1.252484679,-1.28933084,0.478448302, 
2121,242998773,-0.467681259,0.609202206,-45.47247696,-0.095836282,-0.064564586,9.429366112,1.292699099,-1.275601625,0.518688262, 
2122,243007106,-0.467183977,0.609172821,-45.47219086,-0.092309304,-0.064890534,9.425016403,1.35865581,-1.301907539,0.524220943, 
2123,243015439,-0.46749267,0.609316409,-45.47277069,-0.098363869,-0.084419124,9.407382011,1.26174438,-1.280045748,0.469521731, 
2124,243023772,-0.468110502,0.609788656,-45.47301483,-0.101170756,-0.079776116,9.404107094,1.225384951,-1.239869833,0.460236609, 
2125,243032105,-0.468154341,0.609283268,-45.47332382,-0.095577441,-0.066969909,9.438815117,1.295516729,-1.356235266,0.486926585, 
2126,243040438,-0.468969971,0.609317839,-45.47336578,-0.100947537,-0.085236967,9.437704086,1.200641513,-1.294479251,0.485236079, 
2127,243048771,-0.469296485,0.609646976,-45.47362137,-0.094013654,-0.077769324,9.411079407,1.260297179,-1.256339788,0.48556909, 
2128,243057104,-0.469397068,0.609623849,-45.47432709,-0.10840527,-0.090068296,9.435616493,1.28824234,-1.299243689,0.404730558, 
2129,243065437,-0.469161063,0.608913302,-45.47462082,-0.10646905,-0.075425245,9.401903152,1.329276323,-1.381721497,0.476706505, 
2130,243073770,-0.469385594,0.609187067,-45.47468948,-0.085936248,-0.081863336,9.439854622,1.272246242,-1.26539433,0.479844272, 
2131,243082103,-0.469210148,0.609028816,-45.4753685,-0.099270783,-0.075250275,9.408209801,1.320157886,-1.313639045,0.447429478, 
2132,243090436,-0.468561053,0.609190941,-45.47536087,-0.082477249,-0.084054656,9.422721863,1.377943277,-1.278470397,0.489820987, 
2133,243098769,-0.468675673,0.609508336,-45.47560501,-0.093718596,-0.081290141,9.409197807,1.284963608,-1.258081436,0.487797439, 
2134,243107102,-0.468727559,0.609538972,-45.47523499,-0.101651907,-0.063769408,9.416034698,1.293493271,-1.295171022,0.534850836, 
2135,243115435,-0.468336105,0.609646142,-45.47529602,-0.100569092,-0.087075211,9.409420967,1.345285177,-1.283004165,0.555905759, 
2136,243123768,-0.468618274,0.609185159,-45.47523117,-0.096383408,-0.084076121,9.399105072,1.266303658,-1.3536098,0.499541581, 
2137,243132101,-0.468590528,0.608687103,-45.47595978,-0.08627788,-0.095106646,9.376517296,1.303021789,-1.354416728,0.411620736, 
2138,243140434,-0.468821377,0.608868659,-45.47606277,-0.101967275,-0.080003016,9.4165802,1.271669984,-1.276216388,0.478960574, 
2139,243148767,-0.469002187,0.607920229,-45.47619247,-0.091925494,-0.059860524,9.374308586,1.276767015,-1.410383701,0.536746264, 
2140,243157100,-0.469096929,0.607405126,-45.47677612,-0.104103237,-0.075249314,9.432008743,1.288831472,-1.358745456,0.418920785, 
2141,243165433,-0.469469905,0.607194245,-45.47711945,-0.115111537,-0.057565674,9.42514801,1.255148768,-1.322398901,0.490358859, 
2142,243173766,-0.468500704,0.607705176,-45.47743607,-0.110204406,-0.087692998,9.417376518,1.415212154,-1.236552715,0.45280841, 
2143,243182099,-0.467599064,0.60746038,-45.47816086,-0.107685387,-0.071567342,9.40013504,1.408193827,-1.325421333,0.484877437, 
2144,243190432,-0.467404097,0.607403338,-45.47904587,-0.116751403,-0.065120183,9.394965172,1.323641181,-1.302471042,0.382881582, 
2145,243198765,-0.4674986,0.607196569,-45.47956085,-0.120054729,-0.066611074,9.435915947,1.289983988,-1.321579337,0.459058315, 
2146,243207098,-0.467529804,0.60697937,-45.47901154,-0.085246116,-0.06777814,9.403513908,1.294837952,-1.323999882,0.556302726, 
2147,243215431,-0.468223989,0.607234597,-45.4790535,-0.102058813,-0.077441134,9.419742584,1.216048598,-1.265881062,0.526359677, 
2148,243223764,-0.468986899,0.606835246,-45.47930527,-0.079242557,-0.100659147,9.448197365,1.20776248,-1.346194625,0.459186405, 
2149,243232097,-0.469253331,0.607168257,-45.48004532,-0.085277803,-0.094116412,9.404277802,1.26795578,-1.255212545,0.417332709, 
2150,243240430,-0.468993932,0.606873333,-45.48011017,-0.081253581,-0.106604315,9.409077644,1.330249786,-1.333899736,0.482444108, 
2151,243248763,-0.468961924,0.606719732,-45.48143768,-0.07645236,-0.09860684,9.392010689,1.304840207,-1.314330339,0.394536048, 
2152,243257096,-0.468787253,0.607795596,-45.48107147,-0.067904212,-0.094272532,9.402909279,1.319978476,-1.168086171,0.533954382, 
2153,243265429,-0.468511879,0.608633816,-45.48126602,-0.066240318,-0.101791359,9.409018517,1.332452416,-1.195685267,0.489103824, 
2154,243273762,-0.468227357,0.608420134,-45.48133469,-0.087494843,-0.090129875,9.400863647,1.333144069,-1.323833346,0.483289421, 
2155,243282095,-0.467557669,0.608686686,-45.48161697,-0.063928507,-0.092075616,9.417943001,1.380453706,-1.26451087,0.490051627, 
2156,243290428,-0.466649562,0.609524906,-45.48175812,-0.091027983,-0.080450714,9.425933838,1.408501029,-1.196197391,0.474990368, 
2157,243298761,-0.465820551,0.609536409,-45.4821701,-0.101223163,-0.062092174,9.416118622,1.399151921,-1.294914722,0.47545138, 
2158,243307094,-0.466131121,0.609991014,-45.48220444,-0.11086794,-0.069947951,9.423827171,1.263191581,-1.242508054,0.486106902, 
2159,243315427,-0.469812691,0.613301933,-45.48354721,-0.107929818,-0.071878523,9.398503304,1.339329839,-1.306325912,0.521313727, 
2160,243323760,-0.46942237,0.613786399,-45.48327637,-0.111440815,-0.065325364,9.407923698,1.345144272,-1.239600778,0.523234725, 
2161,243332093,-0.470092356,0.61438185,-45.48421097,-0.102156952,-0.049279794,9.417965889,1.219980359,-1.224117041,0.427988231, 
2162,243340426,-0.470704257,0.61413902,-45.48403549,-0.128557727,-0.051757958,9.431402206,1.225820422,-1.327368259,0.510286808, 
2163,243348759,-0.471055686,0.613956809,-45.48420334,-0.136282727,-0.059456117,9.418271065,1.259042025,-1.318044424,0.509876907, 
2164,243357092,-0.471390843,0.612841547,-45.48417664,-0.130682886,-0.052009266,9.413961411,1.25817132,-1.433423877,0.491562784, 
2165,243365425,-0.471624941,0.61247921,-45.4841423,-0.093044482,-0.066754229,9.422956467,1.272784352,-1.339906335,0.533915997, 
2166,243373758,-0.471564472,0.612177551,-45.48387909,-0.082700491,-0.063731037,9.418219566,1.306466818,-1.335142016,0.520698965, 
2167,243382091,-0.471317679,0.612111926,-45.48356247,-0.107403442,-0.087331824,9.402812958,1.328187704,-1.304174423,0.554253578, 
2168,243390424,-0.47104165,0.611748457,-45.48311996,-0.083034784,-0.086140916,9.409381866,1.331299782,-1.342864633,0.542893708, 
2169,243398757,-0.470810235,0.6119017,-45.48345947,-0.096033417,-0.074640132,9.432415009,1.329097033,-1.277983785,0.491895765, 
2170,243407090,-0.470840335,0.611811221,-45.48328781,-0.101793669,-0.092055596,9.420287132,1.294748306,-1.309130788,0.510952771, 
2171,243415423,-0.47100696,0.611344159,-45.48254013,-0.063180268,-0.091112234,9.406661987,1.279417992,-1.353942633,0.609452307, 
2172,243423756,-0.471249074,0.610993266,-45.48229218,-0.083497271,-0.086285748,9.409911156,1.270145893,-1.339829445,0.519264579, 
2173,243432089,-0.470613062,0.610028684,-45.48279572,-0.073333427,-0.101899259,9.42186451,1.375509858,-1.412279248,0.476271063, 
2174,243440422,-0.470971107,0.609580636,-45.481987,-0.067477055,-0.078203261,9.443539619,1.256096721,-1.352034688,0.586617231, 
2175,243448755,-0.471471369,0.609154105,-45.48263931,-0.079597868,-0.088128999,9.420484543,1.239575267,-1.348653436,0.539666295, 
2176,243457088,-0.470869392,0.609280109,-45.48233795,-0.080995716,-0.078807704,9.423250198,1.372180104,-1.283375621,0.525168657, 
2177,243465421,-0.470855206,0.609620333,-45.48239899,-0.086679377,-0.098642439,9.423175812,1.301753879,-1.256070852,0.498286486, 
2178,243473754,-0.470793754,0.609774768,-45.48228455,-0.096948564,-0.082052596,9.41411972,1.306390047,-1.279328465,0.503998518, 
2179,243482087,-0.469934851,0.610527813,-45.48184586,-0.103331998,-0.070618078,9.403087616,1.402315259,-1.207096338,0.573003173, 
2180,243490420,-0.469965249,0.610954463,-45.48184204,-0.084056765,-0.077320121,9.391464233,1.295913815,-1.247054458,0.490832776, 
2181,243498753,-0.470276207,0.611307919,-45.4825592,-0.0968538,-0.09045139,9.405151367,1.262999535,-1.25304842,0.475105613, 
2182,243507086,-0.470405489,0.610869288,-45.48310089,-0.088621333,-0.074350528,9.433029175,1.283939123,-1.351304531,0.424607158, 
2183,243515419,-0.469887793,0.610201836,-45.4828186,-0.081132628,-0.076681912,9.398985863,1.362024188,-1.377072573,0.550846994, 
2184,243523752,-0.469481051,0.61124742,-45.48265457,-0.110005453,-0.062618203,9.415921211,1.347590446,-1.171812773,0.510261059, 
2185,243532085,-0.470273674,0.610791624,-45.48312378,-0.104928441,-0.079500899,9.41566658,1.206148624,-1.352572441,0.470661551, 
2186,243540418,-0.470662326,0.610678971,-45.48326874,-0.1089167,-0.084757775,9.425989151,1.252881885,-1.311372161,0.472595483, 
2187,243548751,-0.470113933,0.610680819,-45.48289108,-0.108447939,-0.08276666,9.417710304,1.366147995,-1.296131492,0.522491992, 
2188,243557084,-0.470352501,0.611093879,-45.48318481,-0.098282121,-0.072745971,9.423303604,1.271503329,-1.24800241,0.455126524, 
2189,243565417,-0.470578521,0.610808194,-45.48360062,-0.095387295,-0.07474713,9.428681374,1.272233605,-1.330313802,0.472633898, 
2190,243573750,-0.47025916,0.611084938,-45.48317337,-0.094807349,-0.071904913,9.404683113,1.337062955,-1.265560865,0.542816877, 
2191,243582083,-0.469808489,0.611416876,-45.48356247,-0.099701367,-0.068345852,9.407342911,1.353609681,-1.256467819,0.463515162, 
2192,243590416,-0.469793171,0.611981988,-45.48395157,-0.087063096,-0.080112092,9.423137665,1.303431511,-1.230571866,0.444663078, 
2193,243598749,-0.46961537,0.611685574,-45.48448563,-0.107552156,-0.07118921,9.413675308,1.321400046,-1.331709743,0.445316255, 
2194,243607082,-0.470040381,0.611802638,-45.4850235,-0.088511854,-0.072021298,9.397415161,1.248399377,-1.284220815,0.423339278, 
2195,243615415,-0.469903797,0.61180073,-45.4851532,-0.079373017,-0.070485257,9.411304474,1.317903519,-1.295119643,0.494943857, 
2196,243623748,-0.470540375,0.611778378,-45.48565292,-0.103148624,-0.087513074,9.414852142,1.222938657,-1.301279902,0.430741787, 
2197,243632081,-0.470117182,0.611086786,-45.48592377,-0.104492404,-0.090282775,9.405079842,1.350254297,-1.379185677,0.516408563, 
2198,243640414,-0.469666809,0.610571682,-45.485569,-0.094584584,-0.084424652,9.427908897,1.35345614,-1.360589743,0.532366216, 
2199,243648747,-0.469089806,0.610530853,-45.48568726,-0.093815364,-0.073789403,9.424732208,1.368466139,-1.301779389,0.507955909, 
2200,243657080,-0.468434989,0.610749722,-45.48638916,-0.101760395,-0.089748852,9.406639099,1.379761934,-1.270069122,0.404243857, 
2201,243665413,-0.468224734,0.611264884,-45.48737335,-0.096064046,-0.104740702,9.427400589,1.326945424,-1.23385036,0.400913954, 
2202,243673746,-0.468402326,0.611123383,-45.48770142,-0.075553797,-0.102778852,9.41339016,1.277842999,-1.314176917,0.449453026, 
2203,243682079,-0.467871279,0.610939503,-45.48862839,-0.075015999,-0.087178797,9.416849136,1.364367843,-1.318428636,0.405959994, 
2204,243690412,-0.467475802,0.611001074,-45.48864365,-0.081717223,-0.082358725,9.408923149,1.346540213,-1.290816545,0.48810485, 
2205,243698745,-0.467969656,0.610176504,-45.489048,-0.096358456,-0.103380866,9.422805786,1.242110968,-1.395476341,0.481496394, 
2206,243707078,-0.46768105,0.610687196,-45.48877335,-0.094657555,-0.088126212,9.403863907,1.332734108,-1.236130118,0.522325397, 
2207,243715411,-0.467058867,0.610882044,-45.48918915,-0.091442473,-0.089124143,9.419748306,1.375510097,-1.272784114,0.479754627, 
2208,243723744,-0.466774166,0.610266984,-45.48897934,-0.094442882,-0.088826559,9.398612022,1.333989263,-1.371834278,0.515179038, 
2209,243732077,-0.46638453,0.609331191,-45.48966217,-0.077825554,-0.065497197,9.386211395,1.347283006,-1.4099226,0.45524177, 
2210,243740410,-0.46594137,0.609134555,-45.49025726,-0.097647302,-0.072992101,9.419068336,1.353673816,-1.320362568,0.419112891, 
2211,243748743,-0.465193212,0.60933274,-45.49045563,-0.106465548,-0.094548032,9.42805481,1.389521003,-1.272553563,0.511106431, 
2212,243757076,-0.465325058,0.609191358,-45.49027634,-0.104994215,-0.05903383,9.400434494,1.282863498,-1.315611243,0.51074791, 
