PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z
1893,4237413842,-0.342891,-0.575204,0.311253,-0.67431,10.13807869,-0.514748693,1.262542725,-0.10129153,19.06598663,-5.319553375,-1.787109375,0.827148438,-0.315917969
1894,4237422175,-0.343689,-0.57436,0.310467,-0.674985,10.35497856,-0.499446183,1.17865777,-0.307281315,20.53760338,-6.805000782,-1.786132813,0.823730469,-0.317871094
1895,4237430508,-0.344622,-0.573426,0.309605,-0.6757,10.25257587,-0.496986419,1.300939679,-0.92794013,22.61100388,-8.075032234,-1.7890625,0.826171875,-0.317871094
1896,4237438841,-0.345583,-0.572517,0.308619,-0.67643,10.08556271,-0.335950434,1.434919715,0.178275168,23.21078682,-9.351980209,-1.788085938,0.821289063,-0.319824219
1897,4237447174,-0.346526,-0.571606,0.307573,-0.677194,10.07613659,-0.073399559,1.494814754,1.025632858,23.70300102,-9.482138634,-1.786621094,0.819335938,-0.32421875
1898,4237455507,-0.347449,-0.570594,0.306596,-0.678017,9.925233841,0.074509025,1.636782885,0.314453363,24.70885086,-8.050149918,-1.785644531,0.823242188,-0.328125
1899,4237463840,-0.348293,-0.569519,0.305685,-0.678898,9.860293388,0.062597707,1.709207773,0.245230794,25.07950211,-6.251605511,-1.7890625,0.821289063,-0.328613281
1900,4237472173,-0.349105,-0.568414,0.304772,-0.679817,9.882273674,0.023262516,1.658306837,0.541562021,25.54145241,-5.670469284,-1.788085938,0.822753906,-0.332519531
1901,4237480506,-0.34989,-0.567273,0.303814,-0.680795,10.10379314,0.024923919,1.574500203,1.238782287,26.43913651,-5.316507816,-1.790039063,0.817382813,-0.334960938
1902,4237488839,-0.350703,-0.566008,0.302882,-0.681844,9.974341393,0.031586196,1.699832201,0.482674956,28.15075493,-4.531147957,-1.7890625,0.818847656,-0.338378906
1903,4237497172,-0.351499,-0.564703,0.301946,-0.682931,9.860486031,-0.024138084,1.746470451,0.619352579,28.77400017,-4.050676346,-1.791015625,0.818847656,-0.343261719
1904,4237505505,-0.352273,-0.563343,0.300948,-0.684095,9.977919579,-0.025388444,1.727958679,1.425843,30.09152222,-3.724991322,-1.788574219,0.819824219,-0.346191406
1905,4237513838,-0.353095,-0.561857,0.299964,-0.685324,9.714519501,-0.062519647,1.685831189,0.587539792,31.91046906,-3.226589441,-1.7890625,0.818847656,-0.348632813
1906,4237522171,-0.353871,-0.560388,0.299009,-0.686543,9.895403862,-0.181075975,2.260412455,0.695785761,31.34652519,-2.687076807,-1.791503906,0.819335938,-0.354492188
1907,4237530504,-0.354634,-0.558854,0.297839,-0.687906,10.36067677,-0.292038232,1.414366961,3.106626034,34.05193329,-3.257814169,-1.7890625,0.817871094,-0.359375
1908,4237538837,-0.355528,-0.5571,0.296595,-0.689403,10.30116272,-0.374474078,1.827570319,2.280668736,38.07911682,-3.517876148,-1.789550781,0.819335938,-0.359863281
1909,4237547170,-0.356263,-0.55527,0.29537,-0.691024,10.16465473,-0.654299438,1.860926986,3.45172739,38.9925499,-0.932090402,-1.791503906,0.818359375,-0.365722656
1910,4237555503,-0.356847,-0.553571,0.293667,-0.692809,10.30685139,-0.459236056,1.859583616,10.44091702,40.73638153,-2.88996911,-1.788574219,0.81640625,-0.369140625
1911,4237563836,-0.357305,-0.551793,0.291769,-0.694791,10.435009,-0.124163873,2.042357206,13.682868,43.42383957,-1.883251548,-1.7890625,0.817382813,-0.376464844
1912,4237572169,-0.357487,-0.549856,0.290015,-0.696964,10.84190369,-0.13898173,1.949100375,14.38283157,44.59465027,3.416613102,-1.788574219,0.817382813,-0.3828125
1913,4237580502,-0.357292,-0.547533,0.28868,-0.699443,11.38054371,-1.061812878,1.626908064,12.54632759,47.03279495,13.25576782,-1.787597656,0.818359375,-0.389160156
1914,4237588835,-0.356944,-0.544928,0.2874,-0.702176,10.89297581,-1.728777051,2.029559612,12.77653122,50.79535675,17.5011158,-1.782226563,0.817382813,-0.396484375
1915,4237597168,-0.357596,-0.542987,0.284356,-0.704584,10.482131,-0.868462741,2.501224518,24.30647469,54.53798294,-9.592164993,-1.782714844,0.8203125,-0.404296875
1916,4237605501,-0.358112,-0.540934,0.281565,-0.707017,11.08477306,0.499573797,2.567516088,22.39930534,54.04819107,-5.829164028,-1.785644531,0.817382813,-0.41015625
1917,4237613834,-0.358824,-0.538472,0.279197,-0.70947,10.98696232,0.281172812,2.172418118,14.90389347,56.84654999,-2.898400545,-1.784667969,0.816894531,-0.418945313
1918,4237622167,-0.359675,-0.535928,0.276717,-0.711933,11.20998669,-0.109475061,2.396134138,14.59739494,58.8140564,-4.721525192,-1.783691406,0.817382813,-0.426269531
1919,4237630500,-0.360447,-0.533284,0.273946,-0.714595,11.31892109,-0.058617093,2.840228796,18.29701042,62.3926506,-4.735232353,-1.782714844,0.818847656,-0.431640625
1920,4237638833,-0.361242,-0.530599,0.270885,-0.717354,11.28683567,0.469218552,2.955565691,21.14602089,65.02496338,-6.443427563,-1.783691406,0.819824219,-0.444824219
1921,4237647166,-0.362093,-0.527663,0.267924,-0.720197,11.45183659,0.900650442,3.117711782,18.80971527,67.83003998,-4.911998749,-1.782714844,0.816894531,-0.450195313
1922,4237655499,-0.363028,-0.52453,0.264882,-0.723135,11.51709175,1.024964809,3.170119762,18.36193275,71.18019104,-5.141736031,-1.779296875,0.815917969,-0.457519531
1923,4237663832,-0.364139,-0.521289,0.261611,-0.726104,11.49303627,1.403504968,3.18900919,18.956604,74.27091217,-7.997228622,-1.779785156,0.813476563,-0.471191406
1924,4237672165,-0.365515,-0.517771,0.258511,-0.729034,11.58309841,1.641021609,3.232461214,13.81903267,76.8372345,-8.606109619,-1.778320313,0.812988281,-0.477539063
1925,4237680498,-0.367119,-0.51388,0.255754,-0.731947,11.57241154,1.409543991,3.122870922,6.810735226,79.5573349,-7.217427731,-1.776367188,0.813476563,-0.489257813
1926,4237688831,-0.368844,-0.509799,0.253018,-0.734879,11.51533699,1.112021327,3.090615511,4.861584663,81.92205811,-7.518322468,-1.770996094,0.812011719,-0.497070313
1927,4237697164,-0.370685,-0.505564,0.250258,-0.737818,11.50434875,1.048419833,3.132156372,3.535964727,84.04389954,-8.281300545,-1.773925781,0.809570313,-0.509277344
1928,4237705497,-0.372616,-0.501113,0.24757,-0.740782,11.4165163,0.996221006,3.217708111,1.168119192,86.3636322,-7.842067242,-1.771484375,0.809082031,-0.518554688
1929,4237713830,-0.374642,-0.49647,0.245009,-0.743732,11.19507504,0.858863235,3.201818705,-1.822119474,87.89131927,-7.339027882,-1.772949219,0.809570313,-0.530273438
1930,4237722163,-0.3768,-0.49166,0.242572,-0.74663,10.88519478,0.82722646,3.064506531,-5.022359371,89.05596924,-7.53579998,-1.76953125,0.809570313,-0.541503906
1931,4237730496,-0.37901,-0.486707,0.240334,-0.749476,10.38512707,0.784661829,2.937790155,-8.323981285,89.30792999,-6.537555218,-1.763671875,0.809082031,-0.549316406
1932,4237738829,-0.381223,-0.481688,0.238294,-0.752243,10.05905819,0.722665429,2.789904833,-11.00534821,88.44194031,-5.431498051,-1.760742188,0.809082031,-0.55859375
1933,4237747162,-0.383467,-0.476615,0.236432,-0.754915,9.478683472,0.642174363,2.681157589,-13.64334965,87.53768921,-4.893466949,-1.758300781,0.807128906,-0.567382813
1934,4237755495,-0.385684,-0.471624,0.234774,-0.757434,9.054100037,0.663232625,2.653428316,-15.64388084,84.5144577,-4.350644588,-1.755859375,0.80859375,-0.576660156
1935,4237763828,-0.387915,-0.466713,0.233291,-0.759792,8.302938461,0.642998993,2.537502289,-17.65670586,81.76382446,-4.457044601,-1.750976563,0.809570313,-0.584472656
1936,4237772161,-0.390055,-0.46205,0.232176,-0.761884,7.635284424,0.538912475,2.26420927,-20.43943787,75.20717621,-3.372349501,-1.748046875,0.810058594,-0.594238281
1937,4237780494,-0.392138,-0.457689,0.231231,-0.763732,7.017591476,0.456474215,2.07375288,-21.0227375,69.39753723,-3.980175734,-1.746582031,0.8125,-0.602050781
1938,4237788827,-0.394129,-0.453754,0.230394,-0.765306,6.387661457,0.438726187,2.23390913,-20.15665054,62.32320786,-5.147699833,-1.741210938,0.807128906,-0.609375
1939,4237797160,-0.395872,-0.450702,0.230018,-0.766323,4.982829571,-0.017721286,-1.020959616,-20.42628479,46.27749634,-5.48152256,-1.740234375,0.8125,-0.610839844
1940,4237805493,-0.397182,-0.448796,0.229462,-0.766931,5.490012169,-0.177921951,-1.066262603,-10.91491508,31.26079559,-7.892483234,-1.737792969,0.812011719,-0.619140625
1941,4237813826,-0.398325,-0.447861,0.228253,-0.767245,6.082895279,0.564724505,-0.913884401,1.384091616,22.25801659,-14.82584763,-1.735839844,0.809570313,-0.623046875
1942,4237822159,-0.399175,-0.447372,0.227349,-0.767357,5.814083576,1.059480429,-0.360763103,1.782776952,13.720397,-12.36472511,-1.735839844,0.810058594,-0.623535156
1943,4237830492,-0.399929,-0.44734,0.226935,-0.767105,5.654155731,0.814821839,-0.425099969,-1.433129311,3.666626692,-11.76460648,-1.738769531,0.808105469,-0.624023438
1944,4237838825,-0.40055,-0.447954,0.226648,-0.766507,5.385338783,0.462435633,-0.284934729,0.515179276,-6.396478176,-13.49111176,-1.735351563,0.805664063,-0.624023438
1945,4237847158,-0.400936,-0.449349,0.226388,-0.765565,5.59375906,0.412356228,-0.073263854,4.908714294,-17.61175537,-15.18611145,-1.736816406,0.806152344,-0.625
1946,4237855491,-0.40116,-0.451251,0.2263,-0.764355,5.673139095,0.440417886,0.242838904,6.068351269,-26.07816887,-15.46910477,-1.737792969,0.801269531,-0.621582031
1947,4237863824,-0.40119,-0.453679,0.226494,-0.762843,5.637474537,0.107005686,0.48760137,6.258743763,-35.6192894,-14.990942,-1.737792969,0.802246094,-0.622070313
1948,4237872157,-0.401054,-0.456661,0.226771,-0.761051,5.784928799,-0.201789007,0.732671261,8.622818947,-44.17497253,-15.99201012,-1.73828125,0.80078125,-0.618652344
1949,4237880490,-0.400749,-0.460155,0.227083,-0.75901,6.088839054,-0.178620338,1.111959934,11.35633183,-51.80104828,-16.97402191,-1.73828125,0.801757813,-0.61328125
1950,4237888823,-0.400291,-0.464016,0.227565,-0.756754,6.34152317,-0.059907869,1.597227573,11.90179634,-58.41111755,-16.63103294,-1.744140625,0.798339844,-0.607910156
1951,4237897156,-0.399706,-0.468165,0.228339,-0.754271,6.513866425,-0.037502717,2.057222128,10.55446529,-64.85848999,-15.60913563,-1.7421875,0.795410156,-0.60546875
1952,4237905489,-0.399007,-0.472555,0.229349,-0.751592,6.709078789,-0.005781957,2.483931065,9.535277367,-70.27910614,-14.73415947,-1.744140625,0.793945313,-0.596679688
1953,4237913822,-0.398222,-0.477142,0.230601,-0.748722,6.907475948,0.085410692,2.896610498,8.084482193,-75.15258789,-13.94754791,-1.74609375,0.791015625,-0.588378906
1954,4237922155,-0.397378,-0.481861,0.232108,-0.745676,7.087722301,0.160501719,3.173218727,6.006137371,-79.26171875,-13.03604317,-1.748535156,0.792480469,-0.581054688
1955,4237930488,-0.396475,-0.486713,0.233857,-0.742452,7.335475445,0.129306838,3.412032843,4.083882332,-83.29676819,-12.23173141,-1.748535156,0.79296875,-0.578125
1956,4237938821,-0.395517,-0.491672,0.235781,-0.73908,7.642649174,0.065770626,3.72606349,2.747759581,-86.5255661,-11.65792274,-1.750488281,0.789550781,-0.569824219
1957,4237947154,-0.394506,-0.496719,0.237853,-0.735573,8.011652946,-0.074165069,4.065665722,1.663656235,-89.29404449,-11.12576294,-1.756835938,0.789550781,-0.559570313
1958,4237955487,-0.393416,-0.501756,0.240023,-0.732024,8.394433022,-0.244538486,4.482597828,1.017661095,-90.28403473,-9.860233307,-1.753417969,0.787109375,-0.551269531
1959,4237963820,-0.392222,-0.506773,0.242186,-0.728488,8.698553085,-0.469817072,4.92083025,1.734198451,-90.28755188,-8.720774651,-1.755859375,0.786132813,-0.541992188
1960,4237972153,-0.39091,-0.511726,0.244273,-0.725026,9.048025131,-0.641284227,5.409369946,3.230413675,-89.12889099,-7.452886581,-1.756835938,0.786621094,-0.534667969
1961,4237980486,-0.389429,-0.516572,0.246217,-0.721721,9.294959068,-0.705708325,5.944653034,5.788189411,-86.74427032,-5.575064182,-1.758300781,0.785644531,-0.526855469
1962,4237988819,-0.387804,-0.521291,0.24795,-0.718603,9.656393051,-0.51872009,6.622225761,8.855920792,-83.53017426,-4.218063831,-1.759277344,0.782226563,-0.518066406
1963,4237997152,-0.386144,-0.525764,0.249474,-0.715705,9.869140625,-0.104751661,7.359693527,10.62640476,-78.5059967,-3.34537816,-1.761230469,0.781738281,-0.511230469
1964,4238005485,-0.38454,-0.529855,0.25097,-0.713025,9.901184082,0.236995816,8.034643173,9.202776909,-72.8380661,-1.643583417,-1.760742188,0.783691406,-0.50390625
1965,4238013818,-0.383099,-0.533514,0.252482,-0.710533,9.941430092,0.424879581,8.437772751,6.223233223,-66.75458527,-0.644264579,-1.760742188,0.782226563,-0.499511719
1966,4238022151,-0.381873,-0.536719,0.253977,-0.708243,9.862338066,0.559561491,8.566339493,3.113445282,-59.9984436,-0.214046016,-1.756347656,0.781738281,-0.4921875
1967,4238030484,-0.380888,-0.539478,0.255511,-0.706122,9.56158638,0.61171329,8.508930206,-0.783067524,-53.77759171,0.162932545,-1.759765625,0.781738281,-0.487792969
1968,4238038817,-0.380133,-0.541866,0.257213,-0.704079,9.319760323,0.44254902,8.235859871,-5.787741184,-49.66466141,0.892683625,-1.758789063,0.785644531,-0.481933594
1969,4238047150,-0.379585,-0.543957,0.258957,-0.702121,9.378369331,0.051070772,8.005389214,-8.997900963,-45.64448929,0.684362471,-1.763671875,0.787109375,-0.476074219
1970,4238055483,-0.3792,-0.545837,0.260485,-0.700302,9.48141861,-0.099786036,7.851422787,-8.733147621,-40.86095047,-1.020895243,-1.76171875,0.784179688,-0.474609375
1971,4238063816,-0.378913,-0.547451,0.261711,-0.698739,9.550802231,-0.058962103,7.781385899,-7.03750515,-34.45096207,-1.935016513,-1.759277344,0.783691406,-0.468261719
1972,4238072149,-0.378716,-0.548711,0.262821,-0.69744,9.330388069,-0.228883013,7.768815517,-7.481397629,-28.1289444,-1.029372692,-1.760253906,0.783203125,-0.464355469
1973,4238080482,-0.378578,-0.549758,0.263727,-0.696347,9.161729813,-0.606918454,7.573340416,-6.349220753,-23.26755905,-1.29296875,-1.762207031,0.783203125,-0.466796875
1974,4238088815,-0.378335,-0.550767,0.264189,-0.695507,9.119478226,-0.65883249,7.148385525,-0.572824121,-19.04976082,-2.198534727,-1.759277344,0.784179688,-0.461425781
1975,4238097148,-0.377927,-0.551864,0.264194,-0.694856,8.966690063,-0.118423171,6.133737087,6.187555313,-16.69306946,-3.40370965,-1.763183594,0.782714844,-0.456054688
1976,4238105481,-0.377478,-0.553016,0.264031,-0.694246,8.854355812,0.639315248,4.65896368,8.536536217,-16.17943001,-4.28596735,-1.764648438,0.780761719,-0.458007813
1977,4238113814,-0.377099,-0.554076,0.264123,-0.693572,8.823717117,0.919224441,3.147508383,4.865783215,-16.85636139,-3.002923965,-1.762207031,0.780761719,-0.454101563
1978,4238122147,-0.376678,-0.555158,0.26441,-0.692826,8.812521935,0.765583634,1.677962065,3.178752899,-18.77627754,-1.573393106,-1.764160156,0.780273438,-0.457519531
1979,4238130480,-0.376095,-0.55648,0.264603,-0.692008,8.988646507,0.845736384,0.334637493,6.287094116,-21.7220726,-1.988933444,-1.765136719,0.779296875,-0.452148438
1980,4238138813,-0.375362,-0.557995,0.264812,-0.691105,9.466001511,1.181792259,-0.404219031,7.976635456,-24.83102798,-1.588403583,-1.762695313,0.778320313,-0.451660156
1981,4238147146,-0.374558,-0.559482,0.265292,-0.690154,10.20428085,1.258009672,-0.463217407,5.611365318,-26.59649658,1.023391843,-1.765625,0.776367188,-0.448730469
1982,4238155479,-0.373702,-0.560775,0.26598,-0.689303,10.3566885,1.061807156,0.067107588,3.415070534,-25.24398041,4.332086563,-1.762207031,0.778320313,-0.442382813
1983,4238163812,-0.372733,-0.562108,0.266759,-0.688441,10.28801537,0.889429212,0.810460806,3.593397617,-26.59380722,5.917379379,-1.764648438,0.778320313,-0.44140625
1984,4238172145,-0.371682,-0.563496,0.267463,-0.687601,10.31688213,0.848445356,1.834482789,5.300152779,-26.8495903,6.010051727,-1.763183594,0.780273438,-0.436523438
1985,4238180478,-0.370575,-0.56488,0.268164,-0.686789,10.23950481,0.79175669,2.943776131,5.832774639,-26.7986908,6.685165882,-1.76171875,0.780273438,-0.437988281
1986,4238188811,-0.369505,-0.566282,0.268867,-0.685935,10.36564541,0.844759881,4.015845299,5.471280575,-27.1477108,6.063891411,-1.762695313,0.779785156,-0.43359375
1987,4238197144,-0.368671,-0.567523,0.26967,-0.685043,9.987036705,1.071354747,4.465354443,1.739233136,-25.58127022,5.019239902,-1.764160156,0.779785156,-0.431152344
1988,4238205477,-0.368144,-0.568635,0.270753,-0.683976,9.609510422,0.7241382,4.020591259,-4.615533829,-25.99679565,3.910463095,-1.762695313,0.779296875,-0.426269531
1989,4238213810,-0.367715,-0.569893,0.271812,-0.682739,9.841949463,0.385745764,2.784812927,-5.039015293,-28.22299004,1.389637351,-1.763183594,0.780761719,-0.424316406
1990,4238222143,-0.367352,-0.571198,0.272619,-0.68152,10.12496662,0.37294513,1.846599817,-2.881539345,-27.00214767,-1.282672048,-1.760253906,0.780273438,-0.41796875
1991,4238230476,-0.367029,-0.572454,0.273476,-0.680296,10.4114933,0.429914266,1.493754268,-3.937180281,-26.689991,-1.110083342,-1.763671875,0.778808594,-0.419921875
1992,4238238809,-0.366839,-0.573567,0.274381,-0.679096,10.59773922,0.253909409,1.543194056,-6.06600523,-24.89526749,-1.323526502,-1.764160156,0.778320313,-0.417480469
1993,4238247142,-0.366769,-0.574595,0.275211,-0.677929,10.50024891,0.025076572,1.748275876,-6.603262424,-23.01431084,-2.53659153,-1.762207031,0.780273438,-0.414550781
1994,4238255475,-0.366733,-0.575715,0.275773,-0.676768,10.48772717,0.050804928,1.826768517,-3.902061462,-22.33307457,-5.29627037,-1.766113281,0.779785156,-0.41015625
1995,4238263808,-0.366735,-0.576875,0.276056,-0.675663,10.50146294,0.327652186,1.754129171,-1.194148898,-20.72885513,-7.723219395,-1.763183594,0.777832031,-0.41015625
1996,4238272141,-0.366748,-0.57799,0.276315,-0.674596,10.435709,0.57507956,1.719404817,-1.128243446,-19.83514404,-7.652575493,-1.764160156,0.77734375,-0.407714844
1997,4238280474,-0.366792,-0.579022,0.276539,-0.673595,10.23350716,0.699772298,1.682935953,-1.217560053,-18.25118637,-7.579062462,-1.765625,0.778320313,-0.404296875
1998,4238288807,-0.366849,-0.579995,0.276766,-0.672633,10.02944183,0.785583019,1.657897472,-1.509869933,-17.35238266,-7.253787518,-1.766113281,0.775390625,-0.40234375
1999,4238297140,-0.366892,-0.580916,0.277011,-0.671713,9.895990372,0.848251998,1.573356032,-1.657087922,-16.70338058,-6.561780453,-1.764160156,0.778320313,-0.399414063
2000,4238305473,-0.366921,-0.581753,0.277326,-0.670842,9.742132187,0.89483285,1.579128385,-2.438386202,-15.91642094,-5.313328266,-1.763671875,0.77734375,-0.3984375
2001,4238313806,-0.366926,-0.582542,0.277691,-0.670003,9.63917923,0.968401849,1.602395415,-2.818296909,-15.568223,-4.350668907,-1.767089844,0.774414063,-0.395996094
2002,4238322139,-0.366925,-0.583266,0.278129,-0.669192,9.595432281,0.925349772,1.672772884,-3.667536259,-15.14138412,-3.319951057,-1.768066406,0.775390625,-0.39453125
2003,4238330472,-0.3669,-0.583938,0.278632,-0.668409,9.62385273,0.925162077,1.725480914,-4.229410648,-14.85163689,-2.227914095,-1.767578125,0.771484375,-0.392578125
2004,4238338805,-0.366811,-0.584582,0.279199,-0.667659,9.657998085,0.796229482,1.685145617,-4.323721886,-14.90063477,-0.864083588,-1.767578125,0.772949219,-0.389160156
2005,4238347138,-0.366718,-0.585189,0.279778,-0.666935,9.685315132,0.592735291,1.63583231,-4.478162766,-14.43270206,-0.449068815,-1.766601563,0.7734375,-0.388183594
2006,4238355471,-0.366619,-0.585789,0.280356,-0.666219,9.666441917,0.405148149,1.630286217,-4.436015129,-14.31837463,-0.330487758,-1.767578125,0.771484375,-0.385742188
2007,4238363804,-0.36649,-0.586453,0.280833,-0.665506,9.683979034,0.346069306,1.547808409,-2.921214581,-14.48169041,-1.108366728,-1.765625,0.774414063,-0.385253906
2008,4238372137,-0.36634,-0.58719,0.281131,-0.664811,9.725991249,0.445541084,1.498042941,-0.692468107,-14.18348694,-2.546938658,-1.767578125,0.772949219,-0.383300781
2009,4238380470,-0.366189,-0.587899,0.281404,-0.664153,9.703650475,0.569231868,1.514222741,-0.441435784,-13.51814556,-2.450412035,-1.769042969,0.775878906,-0.3828125
2010,4238388803,-0.366015,-0.588579,0.281714,-0.663515,9.630729675,0.651448667,1.628826261,-0.66308862,-13.35711956,-1.724030256,-1.769042969,0.772460938,-0.381835938
2011,4238397136,-0.365754,-0.589333,0.28197,-0.662879,9.598967552,0.765156448,1.626688004,0.90853703,-14.08920288,-1.645087361,-1.769042969,0.772949219,-0.379882813
2012,4238405469,-0.365416,-0.590115,0.282278,-0.662239,9.660135269,0.866783261,1.548964858,1.178933859,-14.93505096,-0.656031966,-1.768554688,0.774902344,-0.376953125
2013,4238413802,-0.365033,-0.590865,0.282656,-0.66162,9.747694969,0.940908611,1.515482903,0.841863334,-14.98818588,0.562693655,-1.768066406,0.771484375,-0.377929688
2014,4238422135,-0.364618,-0.591589,0.283095,-0.661014,9.755601883,0.973392725,1.507574797,0.463925123,-15.08449554,1.510497332,-1.771972656,0.772949219,-0.371582031
2015,4238430468,-0.36417,-0.592252,0.283662,-0.660424,9.780748367,0.915474355,1.406327367,-0.683451891,-15.17706299,3.164767265,-1.766601563,0.774902344,-0.373535156
2016,4238438801,-0.363726,-0.592861,0.284315,-0.659842,9.877861977,0.792505145,1.376476884,-1.730190873,-15.02313614,4.086022377,-1.766601563,0.770996094,-0.373046875
2017,4238447134,-0.363261,-0.593453,0.284958,-0.659288,9.865411758,0.767717659,1.288689375,-1.450956941,-14.68030167,4.396965981,-1.770019531,0.774414063,-0.3671875
2018,4238455467,-0.362797,-0.594037,0.285602,-0.658739,9.884208679,0.790416539,1.223262072,-1.478927851,-14.57144165,4.459849358,-1.769042969,0.775878906,-0.369140625
2019,4238463800,-0.362355,-0.594524,0.286343,-0.65822,9.896037102,0.717347264,1.279463887,-2.901913881,-13.84155083,5.573210239,-1.76953125,0.775390625,-0.364746094
2020,4238472133,-0.36191,-0.594982,0.287072,-0.657734,9.784748077,0.66870755,1.249303102,-2.785266399,-13.25226784,5.78872776,-1.767089844,0.774902344,-0.365722656
2021,4238480466,-0.361442,-0.595486,0.287759,-0.657235,9.781748772,0.635042727,1.168094993,-2.054070234,-13.67294693,5.400122643,-1.767578125,0.773925781,-0.360351563
2022,4238488799,-0.361011,-0.595969,0.288415,-0.656745,9.886315346,0.50653404,1.203205228,-2.135011196,-13.09777737,4.944496155,-1.767089844,0.776367188,-0.362304688
2023,4238497132,-0.360676,-0.596421,0.288963,-0.656278,9.65459919,0.516676247,1.126962185,-2.010896921,-11.71754074,3.426915884,-1.767578125,0.775390625,-0.360351563
2024,4238505465,-0.360228,-0.596785,0.289595,-0.655914,9.7482481,0.502413571,1.199771166,-1.864435077,-10.93784332,5.999022007,-1.767089844,0.775878906,-0.359375
2025,4238513798,-0.359847,-0.597134,0.290227,-0.655527,9.870555878,0.337658614,1.090396285,-2.581620216,-10.73778057,5.33800602,-1.764648438,0.78125,-0.360351563
2026,4238522131,-0.359519,-0.597436,0.290737,-0.655206,9.915669441,0.212311566,0.975002766,-1.883402109,-8.943146706,4.368149757,-1.767578125,0.776855469,-0.354980469
2027,4238530464,-0.359246,-0.597738,0.291101,-0.654918,9.877432823,0.243096769,1.002495527,-0.89443624,-7.725906372,2.848097801,-1.764648438,0.780273438,-0.35546875
2028,4238538797,-0.359014,-0.598027,0.291398,-0.65465,9.864736557,0.269739389,1.04129827,-0.612039387,-6.973386288,2.075265408,-1.765136719,0.778808594,-0.355957031
2029,4238547130,-0.358842,-0.598292,0.291625,-0.654401,9.825406075,0.354466856,1.12535727,-0.518957317,-6.000071526,1.151385546,-1.76953125,0.781738281,-0.354003906
2030,4238555463,-0.358678,-0.598551,0.291795,-0.654178,9.741210938,0.404937357,1.184287429,0.013473089,-5.409201622,0.748780966,-1.764648438,0.779296875,-0.355957031
2031,4238563796,-0.358523,-0.598808,0.291921,-0.653971,9.758940697,0.456111252,1.118881345,0.378706455,-5.018635273,0.404371917,-1.765625,0.778320313,-0.354003906
2032,4238572129,-0.358392,-0.599021,0.292012,-0.653808,9.790072441,0.508243024,1.112388849,0.465846002,-3.994577646,0.288032025,-1.765625,0.78125,-0.352050781
2033,4238580462,-0.358273,-0.599196,0.292105,-0.65367,9.764558792,0.565478027,1.096644521,0.245614916,-3.403069019,0.479703397,-1.764648438,0.779785156,-0.351074219
2034,4238588795,-0.358171,-0.599321,0.292204,-0.653568,9.807396889,0.578570783,1.010761976,-0.04017593,-2.62057972,0.75231576,-1.767578125,0.78125,-0.351074219
2035,4238597128,-0.358097,-0.599381,0.292318,-0.653503,9.874240875,0.597702384,0.996601701,-0.574155867,-1.687606573,1.067985415,-1.765136719,0.783203125,-0.352050781
2036,4238605461,-0.35806,-0.599386,0.29243,-0.653467,9.85928154,0.585090816,0.977611423,-1.019420862,-0.791454196,1.082905769,-1.765625,0.778808594,-0.351074219
2037,4238613794,-0.358045,-0.599344,0.292564,-0.653455,9.8534832,0.537011921,0.997829318,-1.527709961,-0.211163774,1.374857068,-1.764648438,0.778808594,-0.350585938
2038,4238622127,-0.358086,-0.599254,0.292687,-0.653459,9.798116684,0.5090397,1.073820353,-2.069335938,0.657568693,1.044651031,-1.767089844,0.779785156,-0.352050781
2039,4238630460,-0.358157,-0.599146,0.292804,-0.653467,9.729931831,0.532098293,1.097651124,-2.333930492,0.988478839,0.822447419,-1.764160156,0.77734375,-0.350585938
2040,4238638793,-0.358249,-0.599039,0.292912,-0.653467,9.730718613,0.532184064,1.140999794,-2.446287632,1.055793285,0.523017049,-1.763671875,0.778808594,-0.353515625
2041,4238647126,-0.358366,-0.598915,0.293025,-0.653466,9.717316628,0.535032928,1.093819261,-2.793347597,1.245953321,0.394587278,-1.763183594,0.780761719,-0.349609375
2042,4238655459,-0.358509,-0.598779,0.293141,-0.65346,9.717767715,0.580792725,1.155144572,-3.115267277,1.427737355,0.218489394,-1.764160156,0.780273438,-0.349609375
2043,4238663792,-0.358625,-0.598643,0.293281,-0.653457,9.721386909,0.570603311,1.19197309,-3.085606337,1.21798265,0.659515381,-1.764160156,0.776855469,-0.351074219
2044,4238672125,-0.358711,-0.598526,0.293427,-0.653452,9.759494781,0.569534123,1.101011753,-2.828016281,0.874918222,0.901403368,-1.766601563,0.78125,-0.351074219
2045,4238680458,-0.358791,-0.598393,0.293596,-0.653454,9.798444748,0.539574265,1.103141427,-3.012284756,0.955602944,1.243378997,-1.766113281,0.780761719,-0.3515625
2046,4238688791,-0.358877,-0.598251,0.293778,-0.653455,9.737243652,0.502587557,1.148791671,-3.240149975,0.969690919,1.317660332,-1.762207031,0.782226563,-0.349121094
2047,4238697124,-0.358967,-0.598132,0.293936,-0.653444,9.743141174,0.425402135,1.133253098,-2.980062485,0.803505778,0.950377822,-1.766113281,0.780273438,-0.352539063
2048,4238705457,-0.359046,-0.598034,0.294061,-0.653434,9.79718399,0.423596144,1.094130754,-2.50863266,0.746283591,0.689471185,-1.765136719,0.782226563,-0.351074219
