PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,
4558,357520349,0.960480392,-0.025517119,-0.030499034,-0.275493354,0.242202386,-0.299955457,9.345776558,8.77726841,-4.479917526,57.64554214,-0.785644531,0.365722656,-1.504882813, 
4559,357528682,0.961339355,-0.025148755,-0.03093656,-0.272466004,0.13703607,-0.438279122,9.342212677,9.333677292,-6.539658546,42.76143646,-0.783203125,0.365722656,-1.504882813, 
4560,357537015,0.961913168,-0.024479756,-0.031387586,-0.270442605,0.085971586,-0.364248335,9.439808846,12.78613949,-5.384424686,28.28079414,-0.78125,0.364257813,-1.502929688, 
4561,357545348,0.962208807,-0.023798443,-0.031842515,-0.269396186,0.148648217,-0.355732799,9.601350784,12.49471569,-5.166801929,14.32457161,-0.78125,0.367675781,-1.5078125, 
4562,357553681,0.962356687,-0.023429351,-0.032230679,-0.268853635,0.538856387,-0.399216622,9.532341957,7.800752163,-5.354400635,7.259626389,-0.780761719,0.363769531,-1.5078125, 
4563,357562014,0.962446332,-0.023254002,-0.032356832,-0.268532574,0.527380645,-0.205407768,9.379772186,4.198596001,-2.549871922,4.289834023,-0.783203125,0.364257813,-1.505859375, 
4564,357570347,0.962435365,-0.023117462,-0.032127131,-0.268611431,0.265653968,-0.092704274,9.404039383,2.113225698,2.092375755,-1.250013113,-0.780273438,0.365234375,-1.505859375, 
4565,357578680,0.962267756,-0.022814065,-0.031681418,-0.269290328,0.228994355,-0.12760523,9.345883369,3.25562048,5.693583488,-9.7681036,-0.781738281,0.366210938,-1.506835938, 
4566,357587013,0.961922824,-0.022330927,-0.031323239,-0.270602226,0.261888295,-0.175381154,9.32741642,5.581023216,5.317452431,-18.91348076,-0.782226563,0.364257813,-1.505371094, 
4567,357595346,0.961320043,-0.021819424,-0.031299137,-0.272779047,0.192680255,-0.228688642,9.358768463,6.792285442,1.161273599,-31.42306709,-0.780761719,0.362304688,-1.508300781, 
4568,357603679,0.960438251,-0.021577623,-0.031588666,-0.275853872,0.212884083,-0.159408331,9.534897804,3.88804245,-3.850069761,-44.32403946,-0.783203125,0.357910156,-1.509277344, 
4569,357612012,0.959263325,-0.021566024,-0.031955417,-0.279871404,0.145079553,-0.161347449,9.603785515,0.689473212,-5.592551708,-57.80563354,-0.791992188,0.354980469,-1.504394531, 
4570,357620345,0.957677543,-0.021355355,-0.032279849,-0.285230011,-0.178250834,-0.207742169,9.512197495,2.395071507,-4.049106598,-77.1579895,-0.792480469,0.351074219,-1.50390625, 
4571,357628678,0.955463171,-0.02080551,-0.032567177,-0.292569935,-0.587022245,-0.16018644,9.492509842,5.697020531,-1.933419943,-105.8521347,-0.796386719,0.34765625,-1.508300781, 
4572,357637011,0.952462137,-0.019333364,-0.032715764,-0.302278459,-0.309945077,-0.247008681,9.274971962,15.92685413,3.932597637,-140.5160522,-0.804199219,0.341796875,-1.505371094, 
4573,357645344,0.948775887,-0.017036306,-0.032709118,-0.313790947,0.00633235,-0.206374213,9.460341454,25.13738441,9.550009727,-167.3234711,-0.8125,0.329101563,-1.509277344, 
4574,357653677,0.944509864,-0.014571962,-0.032989692,-0.326498181,0.221771523,-0.156675279,9.676664352,27.84233284,6.560163498,-185.5596161,-0.8203125,0.317382813,-1.507324219, 
4575,357662010,0.939843833,-0.012167066,-0.0337402,-0.33971715,0.416735202,-0.464216083,9.569946289,28.91322899,0.088269643,-194.0679474,-0.831054688,0.305175781,-1.508789063, 
4576,357670343,0.934753478,-0.009884047,-0.034993496,-0.353432059,0.392248839,-0.658662438,9.350419998,29.34095573,-7.071980476,-202.4904022,-0.842773438,0.286132813,-1.5078125, 
4577,357678676,0.929219604,-0.007500658,-0.036687143,-0.367626578,0.607107878,-0.530803084,9.431012154,32.52921295,-12.41473293,-210.9196625,-0.854003906,0.270996094,-1.510742188, 
4578,357687009,0.923335135,-0.005208682,-0.038772166,-0.381998032,0.722589195,-0.295352429,9.480298996,33.16563416,-18.01483345,-214.9467621,-0.865234375,0.254394531,-1.509277344, 
4579,357695342,0.917051077,-0.003039412,-0.041080959,-0.39663735,0.619228303,-0.251837969,9.415887833,32.6678009,-21.71494102,-220.3981628,-0.87890625,0.23828125,-1.502441406, 
4580,357703675,0.910453439,-0.000873246,-0.043672744,-0.411299437,0.614690006,0.0748052,9.502299309,34.08947372,-25.45587349,-222.4068146,-0.887207031,0.221679688,-1.5078125, 
4581,357712008,0.903800488,0.001049497,-0.046305034,-0.42544055,0.840547979,0.555115342,9.865186691,31.64650345,-27.39601135,-216.0502014,-0.900878906,0.205566406,-1.501464844, 
4582,357720341,0.897272348,0.002462564,-0.049041629,-0.438738465,0.898064911,0.445284814,9.615476608,26.39284325,-31.56774521,-204.5140533,-0.913085938,0.184082031,-1.500488281, 
4583,357728674,0.89084655,0.003707502,-0.052032568,-0.451300174,0.873452604,0.536453724,9.30943203,26.40991783,-35.63924026,-194.6907806,-0.923828125,0.167480469,-1.496582031, 
4584,357737007,0.884614944,0.004816232,-0.055065725,-0.463034958,1.116538882,1.027904749,9.483876228,25.52132797,-36.80696487,-183.2522736,-0.93359375,0.153320313,-1.49609375, 
4585,357745340,0.878829598,0.005763565,-0.057410512,-0.473634809,1.1133461,1.155110836,9.474666595,20.06786728,-29.05586052,-166.5275574,-0.945800781,0.135253906,-1.493164063, 
4586,357753673,0.873202503,0.00664519,-0.058895785,-0.483740777,0.886445642,0.779243886,9.207911491,13.98967266,-18.92396927,-159.5421906,-0.953613281,0.119140625,-1.489257813, 
4587,357762006,0.86752522,0.007319977,-0.059827823,-0.49372831,1.120337486,0.834326267,9.287532806,7.983020306,-13.68926907,-158.3382416,-0.955078125,0.106445313,-1.48828125, 
4588,357770339,0.861938298,0.007327461,-0.060541365,-0.503332794,1.363212585,0.922961771,9.37173748,-1.212308288,-15.49699593,-152.6282349,-0.963378906,0.094238281,-1.486328125, 
4589,357778672,0.856496394,0.007018576,-0.061231524,-0.512460768,1.393648267,0.835220277,9.259586334,-4.686071873,-17.24105072,-145.7131653,-0.963378906,0.082519531,-1.483886719, 
4590,357787005,0.851190448,0.006884389,-0.061918423,-0.521147072,1.330229163,0.825868964,9.202548027,-2.34926343,-15.8150816,-139.7014618,-0.974121094,0.073730469,-1.485351563, 
4591,357795338,0.846004426,0.006802908,-0.062644556,-0.52943939,1.221772671,0.9791587,9.259728432,-1.071947217,-15.74970055,-134.2709045,-0.976074219,0.065917969,-1.48046875, 
4592,357803671,0.840924144,0.00658867,-0.063403718,-0.537385643,1.038355589,1.042523623,9.251904488,-2.142406225,-16.98353958,-129.3579712,-0.980957031,0.053222656,-1.479980469, 
4593,357812004,0.835867941,0.006381139,-0.063903578,-0.545161366,0.883855462,0.864625573,9.140550613,-3.783225536,-13.8872385,-127.2345428,-0.983886719,0.045410156,-1.478027344, 
4594,357820337,0.830686212,0.006344853,-0.064183161,-0.55299294,0.774962842,0.727089763,9.206086159,-3.555538654,-10.1987133,-128.9905396,-0.98828125,0.035644531,-1.477050781, 
4595,357828670,0.825484991,0.006543141,-0.064648755,-0.560671747,1.181018472,0.923346043,9.215305328,0.723599732,-10.52888298,-127.5813522,-0.991210938,0.024414063,-1.475097656, 
4596,357837003,0.82039094,0.006908808,-0.065308958,-0.568019748,1.337205052,0.855922341,9.233171463,4.359179497,-11.33816719,-123.1348038,-0.989257813,0.010742188,-1.472167969, 
4597,357845336,0.815202236,0.007351264,-0.066128448,-0.575342357,1.167472363,0.729407489,9.306747437,6.549700737,-12.59977627,-123.6368484,-0.993164063,0.004882813,-1.47265625, 
4598,357853669,0.809862077,0.007927881,-0.06699644,-0.582728624,1.205488801,0.777039707,9.161160469,8.34793663,-12.24364758,-125.6687088,-0.995605469,-0.008300781,-1.470214844, 
4599,357862002,0.804463267,0.008861298,-0.067841932,-0.590049565,1.184225917,0.936389148,9.340164185,12.25233078,-9.159561157,-125.7401352,-0.994140625,-0.016113281,-1.466796875, 
4600,357870335,0.799140751,0.010321649,-0.068408132,-0.597150445,1.031239867,0.913171172,9.513065338,15.96777153,-1.717457771,-123.2146759,-1.000488281,-0.03125,-1.466796875, 
4601,357878668,0.793826401,0.011572237,-0.068584755,-0.604154289,0.839797914,1.022626758,9.53302002,10.59706783,0.88881278,-121.9378128,-0.996582031,-0.043457031,-1.466308594, 
4602,357887001,0.7884866,0.013342498,-0.068429589,-0.611088216,0.702126145,0.943192005,9.607357979,13.53804779,8.789207458,-121.9297256,-0.997558594,-0.049804688,-1.469238281, 
4603,357895334,0.783046067,0.015469449,-0.068072498,-0.618034244,0.686762989,0.902588725,9.260227203,15.76019382,13.9070549,-123.2803955,-0.995117188,-0.065917969,-1.470214844, 
4604,357903667,0.777476549,0.018033752,-0.068014793,-0.62496376,0.54257977,0.879028857,9.366696358,23.01405525,14.25526905,-124.5448914,-0.992675781,-0.076171875,-1.467773438, 
4605,357912000,0.771772742,0.02099975,-0.068231896,-0.631878614,0.638852715,1.058728695,9.205710411,29.76047325,14.67430782,-125.8483505,-0.988769531,-0.090820313,-1.469726563, 
4606,357920333,0.766080797,0.024260856,-0.068627395,-0.638609588,0.649967849,1.317059278,9.410903931,34.56787872,15.38212585,-124.0220337,-0.986328125,-0.108398438,-1.470214844, 
4607,357928666,0.760509014,0.027584698,-0.069170497,-0.645043433,0.734078348,1.370975018,9.21757412,36.8082962,14.61722279,-119.8420639,-0.981445313,-0.12109375,-1.470214844, 
4608,357936999,0.755088985,0.031016942,-0.069465004,-0.651194036,0.821816862,1.585565209,9.216150284,35.90655899,18.40396881,-115.7347946,-0.977050781,-0.133300781,-1.469238281, 
4609,357945332,0.74975574,0.034059737,-0.069711879,-0.657150686,0.828029454,1.544277072,9.101028442,31.623312,15.60451031,-112.5890198,-0.973144531,-0.14453125,-1.46875, 
4610,357953665,0.744456351,0.037156507,-0.070356272,-0.66291374,0.762289166,1.403748393,8.964658737,35.9031601,12.0909853,-110.1538849,-0.970703125,-0.156738281,-1.471679688, 
4611,357961998,0.739096701,0.04037698,-0.071092755,-0.668619454,0.432467133,1.458326817,9.344818115,38.13104248,12.27582264,-110.1898422,-0.968261719,-0.172363281,-1.468261719, 
4612,357970331,0.733703017,0.043257061,-0.071624137,-0.674299002,0.316172153,1.578736663,9.680627823,32.79315948,11.18046188,-110.0182419,-0.960449219,-0.180175781,-1.468261719, 
4613,357978664,0.728271782,0.0456651,-0.071968473,-0.679967344,0.196254775,1.339365363,9.498195648,26.36474991,8.694005013,-109.8962402,-0.958984375,-0.196777344,-1.467285156, 
4614,357986997,0.72247678,0.048317149,-0.072301015,-0.685904741,0.32618922,1.333476305,9.172507286,28.62614059,10.53280926,-116.2457504,-0.95703125,-0.20703125,-1.466796875, 
4615,357995330,0.716443539,0.051034033,-0.072601296,-0.691978037,0.429728031,1.883660555,9.397666931,29.02165222,11.16744328,-119.924942,-0.950195313,-0.21484375,-1.467773438, 
4616,358003663,0.710469425,0.053404771,-0.072793379,-0.69791317,0.230070323,1.949430108,9.577637672,24.6460762,9.064891815,-117.7334595,-0.946777344,-0.233398438,-1.467773438, 
4617,358011996,0.704545259,0.05556139,-0.072748266,-0.703730822,0.051391095,1.809928775,9.518411636,20.390522,9.496912956,-116.0658722,-0.943359375,-0.241699219,-1.46484375, 
4618,358020329,0.698658168,0.057449613,-0.072689593,-0.709431469,0.142597735,1.910520554,9.354915619,17.71435928,7.123517513,-114.3153152,-0.936523438,-0.25,-1.467285156, 
4619,358028662,0.692929864,0.059001461,-0.072927862,-0.71487695,0.260746002,2.022469759,9.27292347,17.53925514,1.382210374,-109.7432404,-0.933105469,-0.265136719,-1.467773438, 
4620,358036995,0.687390447,0.060094308,-0.073575623,-0.720048726,0.32889083,2.233876705,9.200725555,17.28224945,-6.652633667,-104.4865875,-0.928222656,-0.272949219,-1.46484375, 
4621,358045328,0.682205081,0.060635712,-0.074654572,-0.724808097,0.339179307,2.367198706,9.184146881,16.49125099,-15.45774651,-96.16860962,-0.926757813,-0.279296875,-1.463378906, 
4622,358053661,0.677492499,0.060739256,-0.07576263,-0.729091942,0.300761849,2.315371752,9.082593918,12.73976517,-19.24589157,-86.51887512,-0.924804688,-0.288085938,-1.460449219, 
4623,358061994,0.673063517,0.06056476,-0.076845407,-0.733084321,0.000600713,1.948346972,9.118393898,9.984669685,-21.22397041,-80.6932373,-0.922851563,-0.295410156,-1.460449219, 
4624,358070327,0.668732941,0.060009651,-0.077746034,-0.736987889,-0.064179502,2.0349195,9.38378334,4.615661144,-23.23131371,-78.62831879,-0.920898438,-0.301269531,-1.456542969, 
4625,358078660,0.664616823,0.059079856,-0.078381985,-0.740709543,-0.036226161,2.108083487,9.468008041,-1.477321625,-24.18102837,-74.59848785,-0.924804688,-0.307617188,-1.456054688, 
4626,358086993,0.660955906,0.057802342,-0.078769393,-0.744037628,0.127554595,2.212794781,9.369274139,-7.149962902,-24.67601776,-66.19295502,-0.922851563,-0.311523438,-1.454101563, 
4627,358095326,0.658066154,0.056194961,-0.079024032,-0.746690392,0.357953221,2.556081533,9.249004364,-11.37472439,-25.43869781,-51.91346359,-0.919433594,-0.314941406,-1.455566406, 
4628,358103659,0.656004488,0.05439847,-0.079115376,-0.748625457,0.365053892,2.475526571,9.053109169,-14.63513184,-24.48059464,-36.83615494,-0.921875,-0.318359375,-1.454101563, 
4629,358111992,0.654702067,0.052622765,-0.079123281,-0.749890685,0.581504285,2.541230679,8.835817337,-15.13929749,-22.15445137,-23.06048203,-0.921386719,-0.317871094,-1.452636719, 
4630,358120325,0.65418303,0.050898455,-0.079188764,-0.750455499,0.769460797,2.535095453,8.844651222,-13.89446354,-20.81733131,-8.691159248,-0.92578125,-0.31640625,-1.449707031, 
4631,358128658,0.654333413,0.049336325,-0.079206318,-0.750426888,0.690044463,2.303077221,8.996172905,-12.75278378,-17.53001785,3.345425367,-0.92578125,-0.313476563,-1.44921875, 
4632,358136991,0.65494436,0.048012156,-0.079243168,-0.74997586,0.674125254,2.120144606,9.001828194,-10.26481819,-14.49859619,11.65250778,-0.927734375,-0.312988281,-1.451171875, 
4633,358145324,0.656103075,0.046863031,-0.079293363,-0.749029756,0.802388728,2.429502726,9.038680077,-8.37930584,-11.84683514,21.58021355,-0.934082031,-0.310546875,-1.448730469, 
4634,358153657,0.658050239,0.045799389,-0.079044998,-0.747411847,0.767838538,2.517272711,8.995582581,-10.45135021,-7.021114349,35.4760437,-0.93359375,-0.309082031,-1.44921875, 
4635,358161990,0.660725474,0.044781189,-0.078414865,-0.745176494,0.722562373,2.498963118,9.135072708,-13.76490211,-1.875721693,48.25903702,-0.934082031,-0.300292969,-1.44921875, 
4636,358170323,0.66426754,0.043473329,-0.077551417,-0.742189229,0.909578323,2.635119438,9.169460297,-18.49764442,-1.36990571,64.13886261,-0.937988281,-0.297851563,-1.451171875, 
4637,358178656,0.668759644,0.041596755,-0.076420963,-0.73837024,0.839516878,2.614676237,9.453626633,-26.11759949,-3.175622463,81.88503265,-0.940917969,-0.288085938,-1.451660156, 
4638,358186989,0.674511313,0.038667738,-0.07446491,-0.733481407,0.912344217,2.81857276,9.50178051,-43.75824738,-4.382978916,105.1431198,-0.944335938,-0.276367188,-1.454101563, 
4639,358195322,0.681604028,0.034906995,-0.071301289,-0.727402151,0.836167634,2.633234501,9.297400475,-63.17381287,0.490265369,129.9280243,-0.94921875,-0.260253906,-1.459960938, 
4640,358203655,0.689815938,0.030510182,-0.067219451,-0.720211804,0.859720409,2.427867413,9.293014526,-77.74259186,4.309936047,151.7157288,-0.955566406,-0.240234375,-1.458496094, 
4641,358211988,0.699169636,0.025667328,-0.062855698,-0.711725056,0.924050331,2.302024841,9.217391968,-84.08146667,4.225875378,175.625946,-0.959960938,-0.215820313,-1.463867188, 
4642,358220321,0.709460676,0.020377113,-0.058454312,-0.702021182,0.810914099,1.969115853,9.333632469,-87.99736786,1.388028145,196.8701019,-0.964355469,-0.196289063,-1.46875, 
4643,358228654,0.72019434,0.014811167,-0.054047275,-0.69150573,0.472971469,1.316046119,9.303592682,-90.25358582,-0.567970455,209.2939301,-0.966796875,-0.16796875,-1.469726563, 
4644,358236987,0.730704188,0.009689189,-0.04994804,-0.680796146,0.244899169,0.524496436,8.921535492,-82.69910431,0.413342446,208.8103027,-0.970703125,-0.140136719,-1.471191406, 
4645,358245320,0.7407161,0.005457865,-0.046364725,-0.670194566,0.157997936,0.275415301,8.936264038,-68.96935272,3.280163288,202.5310059,-0.974121094,-0.115234375,-1.476074219, 
4646,358253653,0.750086069,0.001881405,-0.04385449,-0.659882307,0.057507027,-0.053680077,8.567619324,-52.50139618,-2.11654067,193.3163452,-0.975097656,-0.094726563,-1.478027344, 
4647,358261986,0.758493364,0.000440103,-0.042568251,-0.650289237,0.092776082,-0.140823349,8.45380497,-19.81391144,4.103052616,175.9171906,-0.978515625,-0.071777344,-1.4765625, 
4648,358270319,0.766153753,0.000487097,-0.042307615,-0.641263604,0.291582942,0.297164381,8.935471535,4.590716362,6.204732418,162.4407043,-0.977050781,-0.057617188,-1.478027344, 
4649,358278652,0.773344755,0.001175108,-0.042271003,-0.632574141,0.176874459,0.332744539,9.049549103,13.10028076,9.287649155,154.3991547,-0.979003906,-0.046875,-1.481933594, 
4650,358286985,0.780119181,0.001964414,-0.042103112,-0.624209762,0.170473501,0.35530439,9.31818676,12.88004684,11.25274277,147.2463684,-0.970703125,-0.037597656,-1.483886719, 
4651,358295318,0.786684155,0.002564383,-0.041753121,-0.615936995,0.457608312,0.537891686,9.677215576,9.216057777,11.51869392,144.5805664,-0.975097656,-0.026855469,-1.484863281, 
4652,358303651,0.793325663,0.003121506,-0.041224327,-0.607392371,0.737803876,0.62029314,9.615269661,7.413941383,13.08332825,148.1784515,-0.972167969,-0.016601563,-1.482910156, 
4653,358311984,0.800112009,0.003887156,-0.04082787,-0.598447263,0.700479865,0.79489994,9.49362278,10.99643612,13.53872681,153.6530914,-0.968261719,-0.005859375,-1.484375, 
4654,358320317,0.807134926,0.004981546,-0.040464491,-0.588957846,0.778260529,0.770529747,9.468158722,15.19588184,15.98320484,161.3966827,-0.962402344,0.003417969,-1.48828125, 
4655,358328650,0.814407051,0.00618623,-0.040012766,-0.57888037,0.561874926,0.859951079,9.52126503,15.99977112,18.09778595,169.885849,-0.960449219,0.015136719,-1.491210938, 
4656,358336983,0.821691513,0.007268243,-0.039506514,-0.568515778,0.333541751,0.647268713,9.583662987,14.36422062,17.70089912,173.254364,-0.958007813,0.028808594,-1.493652344, 
4657,358345316,0.82871592,0.008491802,-0.038870033,-0.558253944,0.271630585,0.426334828,9.33278656,14.89984131,20.19177818,169.9774628,-0.953125,0.040039063,-1.495117188, 
4658,358353649,0.8353827,0.009582891,-0.03851397,-0.548234642,0.233344018,0.54748553,9.628380775,15.47040272,15.69594097,164.5614777,-0.948242188,0.053222656,-1.500488281, 
4659,358361982,0.841847956,0.010048731,-0.038760155,-0.538227737,0.413571924,0.650875092,9.697376251,12.83633709,4.015433311,163.3195648,-0.944335938,0.062988281,-1.495117188, 
4660,358370315,0.848194838,0.010295579,-0.038973089,-0.528148592,0.497033477,0.59376651,9.611858368,10.121562,2.665006161,163.3835449,-0.939941406,0.072265625,-1.501464844, 
4661,358378648,0.854390562,0.010685096,-0.039176375,-0.518042803,0.468204319,0.475392818,9.594870567,11.74231339,3.797847271,162.5262146,-0.933105469,0.080566406,-1.500488281, 
4662,358386981,0.860357821,0.010777916,-0.039632231,-0.508033454,0.544714868,0.52568984,9.59335804,10.04661655,-1.481599212,159.9539948,-0.932128906,0.089355469,-1.500976563, 
4663,358395314,0.866173506,0.011142183,-0.039965894,-0.498018473,0.721980095,0.3970263,9.249566078,12.4219017,1.838451505,158.8070984,-0.930175781,0.103515625,-1.503417969, 
